Step,algorithm,seed,actor/entropy_loss
290,qwen2.5-1.5b-2gpu-PPO-reweight-baseline1-v3-cvarupper25-iqn-1,44,0.3014590144157409
290,qwen2.5-1.5b-2gpu-PPO-v3-iqn-8,42,0.1321350485086441
290,qwen2.5-1.5b-2gpu-PPO-v3-iqn-8,43,0.1680311113595962
290,qwen2.5-1.5b-2gpu-PPO-v3-iqn-8,42+1,0.144466832280159
290,qwen2.5-1.5b-2gpu-PPO-v2-iqn-8,42,0.133454218506813
290,qwen2.5-1.5b-2gpu-PPO-v2-iqn-8,43,0.0766337215900421
290,qwen2.5-1.5b-2gpu-PPO,42,0.2747267484664917
290,qwen2.5-1.5b-2gpu-PPO,43,0.2198773175477981
290,qwen2.5-1.5b-2gpu-PPO,44,0.2363490909337997
290,qwen2.5-1.5b-2gpu-PPO-C51,42,0.2811243832111358
290,qwen2.5-1.5b-2gpu-PPO-C51,43,0.2461607605218887
290,qwen2.5-1.5b-2gpu-PPO-C51,44,0.2663071453571319
290,qwen2.5-1.5b-2gpu-PPO-QRDQN,42,0.2194305062294006
290,qwen2.5-1.5b-2gpu-PPO-QRDQN,43,0.2480608075857162
290,qwen2.5-1.5b-2gpu-PPO-QRDQN,44,0.2645542323589325
290,qwen2.5-1.5b-2gpu-PPO-iqn,42,0.2159229665994644
290,qwen2.5-1.5b-2gpu-PPO-iqn,43,0.2146947234869003
290,qwen2.5-1.5b-2gpu-PPO-iqn,44,0.2973752021789551
290,qwen2.5-1.5b-2gpu-PPO-distributionalv2-iqn-8-1epoch,42+1,0.2745005190372467
290,qwen2.5-1.5b-2gpu-PPO-2,42+1,0.2448918968439102
291,qwen2.5-1.5b-2gpu-PPO-risk-baseline1-v3-cvarlower25-iqn-8,42,0.1305630505084991
291,qwen2.5-1.5b-2gpu-PPO-risk-baseline1-v3-cvarlower25-iqn-8,43,0.0970959141850471
291,qwen2.5-1.5b-2gpu-PPO-risk-baseline1-v3-cvarlower25-iqn-8,44,0.1206579953432083
291,qwen2.5-1.5b-2gpu-PPO-risk-baseline1-v1-cvarlower25-iqn,42,0.2286314666271209
291,qwen2.5-1.5b-2gpu-PPO-risk-baseline1-v1-cvarlower25-iqn,43,0.2745936214923858
291,qwen2.5-1.5b-2gpu-PPO-risk-baseline1-v1-cvarlower25-iqn,44,0.2738482654094696
291,qwen2.5-1.5b-2gpu-PPO-risk-baseline1-v3-cvarupper25-iqn-8,42,0.2124751061201095
291,qwen2.5-1.5b-2gpu-PPO-risk-baseline1-v3-cvarupper25-iqn-8,43,0.1145889014005661
291,qwen2.5-1.5b-2gpu-PPO-risk-baseline1-v3-cvarupper25-iqn-8,44,0.1393327265977859
291,qwen2.5-1.5b-2gpu-PPO-risk-baseline1-v1-cvarupper25-iqn,42,0.266720175743103
291,qwen2.5-1.5b-2gpu-PPO-risk-baseline1-v1-cvarupper25-iqn,43,0.2708938419818878
291,qwen2.5-1.5b-2gpu-PPO-risk-baseline1-v1-cvarupper25-iqn,44,0.2802141010761261
291,qwen2.5-1.5b-2gpu-PPO-reweight-baseline1-v1-cvarupper25-iqn-1,42,0.2883587181568146
291,qwen2.5-1.5b-2gpu-PPO-reweight-baseline1-v1-cvarupper25-iqn-1,43,0.3303404748439789
291,qwen2.5-1.5b-2gpu-PPO-reweight-baseline1-v1-cvarupper25-iqn-1,44,0.2585728168487549
291,qwen2.5-1.5b-2gpu-GRPO,42,0.319362074136734
291,qwen2.5-1.5b-2gpu-GRPO,43,0.3692012429237366
291,qwen2.5-1.5b-2gpu-GRPO,44,0.2890726625919342
291,qwen2.5-1.5b-2gpu-PPO-risk-baseline1-v3-cvarlower25-iqn-1,42,0.2519579231739044
291,qwen2.5-1.5b-2gpu-PPO-risk-baseline1-v3-cvarlower25-iqn-1,43,0.2620492875576019
291,qwen2.5-1.5b-2gpu-PPO-risk-baseline1-v3-cvarlower25-iqn-1,44,0.329770416021347
291,qwen2.5-1.5b-2gpu-PPO-risk-baseline1-v3-cvarupper25-iqn-1,42,0.2683924436569214
291,qwen2.5-1.5b-2gpu-PPO-risk-baseline1-v3-cvarupper25-iqn-1,43,0.2594893872737884
291,qwen2.5-1.5b-2gpu-PPO-risk-baseline1-v3-cvarupper25-iqn-1,44,0.2863383591175079
291,qwen2.5-1.5b-2gpu-PPO-reweight-baseline1-v3-cvarupper25-iqn-8,42,0.1826555281877517
291,qwen2.5-1.5b-2gpu-PPO-reweight-baseline1-v3-cvarupper25-iqn-8,43,0.0993687435984611
291,qwen2.5-1.5b-2gpu-PPO-reweight-baseline1-v3-cvarupper25-iqn-8,44,0.1322693824768066
291,qwen2.5-1.5b-2gpu-PPO-reweight-baseline1-v3-cvarupper25-iqn-1,42,0.2716181576251983
291,qwen2.5-1.5b-2gpu-PPO-reweight-baseline1-v3-cvarupper25-iqn-1,43,0.2617828547954559
291,qwen2.5-1.5b-2gpu-PPO-reweight-baseline1-v3-cvarupper25-iqn-1,44,0.2889595329761505
291,qwen2.5-1.5b-2gpu-PPO-v3-iqn-8,42,0.1427080482244491
291,qwen2.5-1.5b-2gpu-PPO-v3-iqn-8,43,0.1622579097747802
291,qwen2.5-1.5b-2gpu-PPO-v3-iqn-8,42+1,0.1327877342700958
291,qwen2.5-1.5b-2gpu-PPO-v2-iqn-8,42,0.1392070055007934
291,qwen2.5-1.5b-2gpu-PPO-v2-iqn-8,43,0.0813666954636573
291,qwen2.5-1.5b-2gpu-PPO,42,0.2912971079349518
291,qwen2.5-1.5b-2gpu-PPO,43,0.2375946789979934
291,qwen2.5-1.5b-2gpu-PPO,44,0.2271462082862854
291,qwen2.5-1.5b-2gpu-PPO-C51,42,0.2829288244247436
291,qwen2.5-1.5b-2gpu-PPO-C51,43,0.2355741560459137
291,qwen2.5-1.5b-2gpu-PPO-C51,44,0.27280393242836
291,qwen2.5-1.5b-2gpu-PPO-QRDQN,42,0.2253836244344711
291,qwen2.5-1.5b-2gpu-PPO-QRDQN,43,0.2451940476894378
291,qwen2.5-1.5b-2gpu-PPO-QRDQN,44,0.2687645852565765
291,qwen2.5-1.5b-2gpu-PPO-iqn,42,0.2313237339258194
291,qwen2.5-1.5b-2gpu-PPO-iqn,43,0.2463735342025756
291,qwen2.5-1.5b-2gpu-PPO-iqn,44,0.2714336514472961
291,qwen2.5-1.5b-2gpu-PPO-distributionalv2-iqn-8-1epoch,42+1,0.2648290395736694
291,qwen2.5-1.5b-2gpu-PPO-2,42+1,0.2452072352170944
292,qwen2.5-1.5b-2gpu-PPO-risk-baseline1-v3-cvarlower25-iqn-8,42,0.119088239967823
292,qwen2.5-1.5b-2gpu-PPO-risk-baseline1-v3-cvarlower25-iqn-8,43,0.1046636030077934
292,qwen2.5-1.5b-2gpu-PPO-risk-baseline1-v3-cvarlower25-iqn-8,44,0.1224309131503105
292,qwen2.5-1.5b-2gpu-PPO-risk-baseline1-v1-cvarlower25-iqn,42,0.2165534496307373
292,qwen2.5-1.5b-2gpu-PPO-risk-baseline1-v1-cvarlower25-iqn,43,0.2938911020755768
292,qwen2.5-1.5b-2gpu-PPO-risk-baseline1-v1-cvarlower25-iqn,44,0.2830376625061035
292,qwen2.5-1.5b-2gpu-PPO-risk-baseline1-v3-cvarupper25-iqn-8,42,0.1972089111804962
292,qwen2.5-1.5b-2gpu-PPO-risk-baseline1-v3-cvarupper25-iqn-8,43,0.1197043061256408
292,qwen2.5-1.5b-2gpu-PPO-risk-baseline1-v3-cvarupper25-iqn-8,44,0.1448251605033874
292,qwen2.5-1.5b-2gpu-PPO-risk-baseline1-v1-cvarupper25-iqn,42,0.2350918054580688
292,qwen2.5-1.5b-2gpu-PPO-risk-baseline1-v1-cvarupper25-iqn,43,0.2697360217571258
292,qwen2.5-1.5b-2gpu-PPO-risk-baseline1-v1-cvarupper25-iqn,44,0.275373101234436
292,qwen2.5-1.5b-2gpu-PPO-reweight-baseline1-v1-cvarupper25-iqn-1,42,0.2752306163311004
292,qwen2.5-1.5b-2gpu-PPO-reweight-baseline1-v1-cvarupper25-iqn-1,43,0.3510605692863464
292,qwen2.5-1.5b-2gpu-PPO-reweight-baseline1-v1-cvarupper25-iqn-1,44,0.269823282957077
292,qwen2.5-1.5b-2gpu-GRPO,42,0.2975966930389404
292,qwen2.5-1.5b-2gpu-GRPO,43,0.3621434271335602
292,qwen2.5-1.5b-2gpu-GRPO,44,0.2766235172748565
292,qwen2.5-1.5b-2gpu-PPO-risk-baseline1-v3-cvarlower25-iqn-1,42,0.2357955947518348
292,qwen2.5-1.5b-2gpu-PPO-risk-baseline1-v3-cvarlower25-iqn-1,43,0.2739975154399872
292,qwen2.5-1.5b-2gpu-PPO-risk-baseline1-v3-cvarlower25-iqn-1,44,0.3087588250637054
292,qwen2.5-1.5b-2gpu-PPO-risk-baseline1-v3-cvarupper25-iqn-1,42,0.2429890036582946
292,qwen2.5-1.5b-2gpu-PPO-risk-baseline1-v3-cvarupper25-iqn-1,43,0.2600515484809875
292,qwen2.5-1.5b-2gpu-PPO-risk-baseline1-v3-cvarupper25-iqn-1,44,0.3001701831817627
292,qwen2.5-1.5b-2gpu-PPO-reweight-baseline1-v3-cvarupper25-iqn-8,42,0.1653142124414444
292,qwen2.5-1.5b-2gpu-PPO-reweight-baseline1-v3-cvarupper25-iqn-8,43,0.1057401373982429
292,qwen2.5-1.5b-2gpu-PPO-reweight-baseline1-v3-cvarupper25-iqn-8,44,0.1367067247629165
292,qwen2.5-1.5b-2gpu-PPO-reweight-baseline1-v3-cvarupper25-iqn-1,42,0.2601778209209442
292,qwen2.5-1.5b-2gpu-PPO-reweight-baseline1-v3-cvarupper25-iqn-1,43,0.2692345380783081
292,qwen2.5-1.5b-2gpu-PPO-reweight-baseline1-v3-cvarupper25-iqn-1,44,0.2906205356121063
292,qwen2.5-1.5b-2gpu-PPO-v3-iqn-8,42,0.1276036649942398
292,qwen2.5-1.5b-2gpu-PPO-v3-iqn-8,43,0.1681103110313415
292,qwen2.5-1.5b-2gpu-PPO-v3-iqn-8,42+1,0.1503286361694336
292,qwen2.5-1.5b-2gpu-PPO-v2-iqn-8,42,0.1312387734651565
292,qwen2.5-1.5b-2gpu-PPO-v2-iqn-8,43,0.0843517929315567
292,qwen2.5-1.5b-2gpu-PPO,42,0.2849156260490417
292,qwen2.5-1.5b-2gpu-PPO,43,0.2414592951536178
292,qwen2.5-1.5b-2gpu-PPO,44,0.2229941338300705
292,qwen2.5-1.5b-2gpu-PPO-C51,42,0.2622160315513611
292,qwen2.5-1.5b-2gpu-PPO-C51,43,0.2754110097885132
292,qwen2.5-1.5b-2gpu-PPO-C51,44,0.258536547422409
292,qwen2.5-1.5b-2gpu-PPO-QRDQN,42,0.2182912081480026
292,qwen2.5-1.5b-2gpu-PPO-QRDQN,43,0.2658507227897644
292,qwen2.5-1.5b-2gpu-PPO-QRDQN,44,0.2676920592784881
292,qwen2.5-1.5b-2gpu-PPO-iqn,42,0.2078080028295517
292,qwen2.5-1.5b-2gpu-PPO-iqn,43,0.2359817326068878
292,qwen2.5-1.5b-2gpu-PPO-iqn,44,0.2829287052154541
292,qwen2.5-1.5b-2gpu-PPO-distributionalv2-iqn-8-1epoch,42+1,0.2774079740047455
292,qwen2.5-1.5b-2gpu-PPO-2,42+1,0.2538991868495941
293,qwen2.5-1.5b-2gpu-PPO-risk-baseline1-v3-cvarlower25-iqn-8,42,0.1148831695318222
293,qwen2.5-1.5b-2gpu-PPO-risk-baseline1-v3-cvarlower25-iqn-8,43,0.0936292931437492
293,qwen2.5-1.5b-2gpu-PPO-risk-baseline1-v3-cvarlower25-iqn-8,44,0.1045764908194542
293,qwen2.5-1.5b-2gpu-PPO-risk-baseline1-v1-cvarlower25-iqn,42,0.216634452342987
293,qwen2.5-1.5b-2gpu-PPO-risk-baseline1-v1-cvarlower25-iqn,43,0.2900072336196899
293,qwen2.5-1.5b-2gpu-PPO-risk-baseline1-v1-cvarlower25-iqn,44,0.2617335319519043
293,qwen2.5-1.5b-2gpu-PPO-risk-baseline1-v3-cvarupper25-iqn-8,42,0.1968249231576919
293,qwen2.5-1.5b-2gpu-PPO-risk-baseline1-v3-cvarupper25-iqn-8,43,0.1133201345801353
293,qwen2.5-1.5b-2gpu-PPO-risk-baseline1-v3-cvarupper25-iqn-8,44,0.1262722462415695
293,qwen2.5-1.5b-2gpu-PPO-risk-baseline1-v1-cvarupper25-iqn,42,0.244633138179779
293,qwen2.5-1.5b-2gpu-PPO-risk-baseline1-v1-cvarupper25-iqn,43,0.2768109738826751
293,qwen2.5-1.5b-2gpu-PPO-risk-baseline1-v1-cvarupper25-iqn,44,0.2523051500320434
293,qwen2.5-1.5b-2gpu-PPO-reweight-baseline1-v1-cvarupper25-iqn-1,42,0.2784088551998138
293,qwen2.5-1.5b-2gpu-PPO-reweight-baseline1-v1-cvarupper25-iqn-1,43,0.3230861127376556
293,qwen2.5-1.5b-2gpu-PPO-reweight-baseline1-v1-cvarupper25-iqn-1,44,0.2499374598264694
293,qwen2.5-1.5b-2gpu-GRPO,42,0.2953020632266998
293,qwen2.5-1.5b-2gpu-GRPO,43,0.3585198521614074
293,qwen2.5-1.5b-2gpu-GRPO,44,0.2583930492401123
293,qwen2.5-1.5b-2gpu-PPO-risk-baseline1-v3-cvarlower25-iqn-1,42,0.2309924215078354
293,qwen2.5-1.5b-2gpu-PPO-risk-baseline1-v3-cvarlower25-iqn-1,43,0.2617779672145843
293,qwen2.5-1.5b-2gpu-PPO-risk-baseline1-v3-cvarlower25-iqn-1,44,0.2893269956111908
293,qwen2.5-1.5b-2gpu-PPO-risk-baseline1-v3-cvarupper25-iqn-1,42,0.2450973689556121
293,qwen2.5-1.5b-2gpu-PPO-risk-baseline1-v3-cvarupper25-iqn-1,43,0.2656473219394684
293,qwen2.5-1.5b-2gpu-PPO-risk-baseline1-v3-cvarupper25-iqn-1,44,0.2678067982196808
293,qwen2.5-1.5b-2gpu-PPO-reweight-baseline1-v3-cvarupper25-iqn-8,42,0.1653204262256622
293,qwen2.5-1.5b-2gpu-PPO-reweight-baseline1-v3-cvarupper25-iqn-8,43,0.1031799539923667
293,qwen2.5-1.5b-2gpu-PPO-reweight-baseline1-v3-cvarupper25-iqn-8,44,0.1175081431865692
293,qwen2.5-1.5b-2gpu-PPO-reweight-baseline1-v3-cvarupper25-iqn-1,42,0.2554341554641723
293,qwen2.5-1.5b-2gpu-PPO-reweight-baseline1-v3-cvarupper25-iqn-1,43,0.2610004544258117
293,qwen2.5-1.5b-2gpu-PPO-reweight-baseline1-v3-cvarupper25-iqn-1,44,0.2652181088924408
293,qwen2.5-1.5b-2gpu-PPO-v3-iqn-8,42,0.1261060833930969
293,qwen2.5-1.5b-2gpu-PPO-v3-iqn-8,43,0.1642547696828842
293,qwen2.5-1.5b-2gpu-PPO-v3-iqn-8,42+1,0.1579880565404892
293,qwen2.5-1.5b-2gpu-PPO-v2-iqn-8,42,0.128247857093811
293,qwen2.5-1.5b-2gpu-PPO-v2-iqn-8,43,0.0799494981765747
293,qwen2.5-1.5b-2gpu-PPO,42,0.2705947160720825
293,qwen2.5-1.5b-2gpu-PPO,43,0.2296996265649795
293,qwen2.5-1.5b-2gpu-PPO,44,0.2093031555414199
293,qwen2.5-1.5b-2gpu-PPO-C51,42,0.273997962474823
293,qwen2.5-1.5b-2gpu-PPO-C51,43,0.2372733801603317
293,qwen2.5-1.5b-2gpu-PPO-C51,44,0.2516104876995086
293,qwen2.5-1.5b-2gpu-PPO-QRDQN,42,0.2194135785102844
293,qwen2.5-1.5b-2gpu-PPO-QRDQN,43,0.251515120267868
293,qwen2.5-1.5b-2gpu-PPO-QRDQN,44,0.2529610693454742
293,qwen2.5-1.5b-2gpu-PPO-iqn,42,0.2236825376749038
293,qwen2.5-1.5b-2gpu-PPO-iqn,43,0.2347817867994308
293,qwen2.5-1.5b-2gpu-PPO-iqn,44,0.2635691165924072
293,qwen2.5-1.5b-2gpu-PPO-distributionalv2-iqn-8-1epoch,42+1,0.2956540584564209
293,qwen2.5-1.5b-2gpu-PPO-2,42+1,0.2580347061157226
294,qwen2.5-1.5b-2gpu-PPO-risk-baseline1-v3-cvarlower25-iqn-8,42,0.1068400591611862
294,qwen2.5-1.5b-2gpu-PPO-risk-baseline1-v3-cvarlower25-iqn-8,43,0.0944257602095604
294,qwen2.5-1.5b-2gpu-PPO-risk-baseline1-v3-cvarlower25-iqn-8,44,0.1240269243717193
294,qwen2.5-1.5b-2gpu-PPO-risk-baseline1-v1-cvarlower25-iqn,42,0.206541046500206
294,qwen2.5-1.5b-2gpu-PPO-risk-baseline1-v1-cvarlower25-iqn,43,0.2960951626300812
294,qwen2.5-1.5b-2gpu-PPO-risk-baseline1-v1-cvarlower25-iqn,44,0.2811201512813568
294,qwen2.5-1.5b-2gpu-PPO-risk-baseline1-v3-cvarupper25-iqn-8,42,0.1832569390535354
294,qwen2.5-1.5b-2gpu-PPO-risk-baseline1-v3-cvarupper25-iqn-8,43,0.1130376458168029
294,qwen2.5-1.5b-2gpu-PPO-risk-baseline1-v3-cvarupper25-iqn-8,44,0.1452874541282653
294,qwen2.5-1.5b-2gpu-PPO-risk-baseline1-v1-cvarupper25-iqn,42,0.2347647994756698
294,qwen2.5-1.5b-2gpu-PPO-risk-baseline1-v1-cvarupper25-iqn,43,0.2723430693149566
294,qwen2.5-1.5b-2gpu-PPO-risk-baseline1-v1-cvarupper25-iqn,44,0.2830361127853393
294,qwen2.5-1.5b-2gpu-PPO-reweight-baseline1-v1-cvarupper25-iqn-1,42,0.257783979177475
294,qwen2.5-1.5b-2gpu-PPO-reweight-baseline1-v1-cvarupper25-iqn-1,43,0.3214174211025238
294,qwen2.5-1.5b-2gpu-PPO-reweight-baseline1-v1-cvarupper25-iqn-1,44,0.271124929189682
294,qwen2.5-1.5b-2gpu-GRPO,42,0.2777904272079468
294,qwen2.5-1.5b-2gpu-GRPO,43,0.3549676835536957
294,qwen2.5-1.5b-2gpu-GRPO,44,0.2892467081546783
294,qwen2.5-1.5b-2gpu-PPO-risk-baseline1-v3-cvarlower25-iqn-1,42,0.2158838212490081
294,qwen2.5-1.5b-2gpu-PPO-risk-baseline1-v3-cvarlower25-iqn-1,43,0.2585110962390899
294,qwen2.5-1.5b-2gpu-PPO-risk-baseline1-v3-cvarlower25-iqn-1,44,0.323447585105896
294,qwen2.5-1.5b-2gpu-PPO-risk-baseline1-v3-cvarupper25-iqn-1,42,0.22971872985363
294,qwen2.5-1.5b-2gpu-PPO-risk-baseline1-v3-cvarupper25-iqn-1,43,0.2598637640476227
294,qwen2.5-1.5b-2gpu-PPO-risk-baseline1-v3-cvarupper25-iqn-1,44,0.2958172559738159
294,qwen2.5-1.5b-2gpu-PPO-reweight-baseline1-v3-cvarupper25-iqn-8,42,0.1529330909252166
294,qwen2.5-1.5b-2gpu-PPO-reweight-baseline1-v3-cvarupper25-iqn-8,43,0.1040690317749977
294,qwen2.5-1.5b-2gpu-PPO-reweight-baseline1-v3-cvarupper25-iqn-8,44,0.1354051679372787
294,qwen2.5-1.5b-2gpu-PPO-reweight-baseline1-v3-cvarupper25-iqn-1,42,0.2430788725614547
294,qwen2.5-1.5b-2gpu-PPO-reweight-baseline1-v3-cvarupper25-iqn-1,43,0.2454148828983307
294,qwen2.5-1.5b-2gpu-PPO-reweight-baseline1-v3-cvarupper25-iqn-1,44,0.2916392683982849
294,qwen2.5-1.5b-2gpu-PPO-v3-iqn-8,42,0.1159236207604408
294,qwen2.5-1.5b-2gpu-PPO-v3-iqn-8,43,0.160728707909584
294,qwen2.5-1.5b-2gpu-PPO-v3-iqn-8,42+1,0.13953697681427
294,qwen2.5-1.5b-2gpu-PPO-v2-iqn-8,42,0.1140757650136947
294,qwen2.5-1.5b-2gpu-PPO-v2-iqn-8,43,0.0767922028899192
294,qwen2.5-1.5b-2gpu-PPO,42,0.2519619464874267
294,qwen2.5-1.5b-2gpu-PPO,43,0.2346703559160232
294,qwen2.5-1.5b-2gpu-PPO,44,0.2362836003303527
294,qwen2.5-1.5b-2gpu-PPO-C51,42,0.26975017786026
294,qwen2.5-1.5b-2gpu-PPO-C51,43,0.2683587670326233
294,qwen2.5-1.5b-2gpu-PPO-C51,44,0.2704792320728302
294,qwen2.5-1.5b-2gpu-PPO-QRDQN,42,0.2008435726165771
294,qwen2.5-1.5b-2gpu-PPO-QRDQN,43,0.2546397149562835
294,qwen2.5-1.5b-2gpu-PPO-QRDQN,44,0.2751471400260925
294,qwen2.5-1.5b-2gpu-PPO-iqn,42,0.2115568816661834
294,qwen2.5-1.5b-2gpu-PPO-iqn,43,0.2311989217996597
294,qwen2.5-1.5b-2gpu-PPO-iqn,44,0.2886967062950134
294,qwen2.5-1.5b-2gpu-PPO-distributionalv2-iqn-8-1epoch,42+1,0.255624383687973
294,qwen2.5-1.5b-2gpu-PPO-2,42+1,0.2479528784751892
295,qwen2.5-1.5b-2gpu-PPO-risk-baseline1-v3-cvarlower25-iqn-8,42,0.1249245926737785
295,qwen2.5-1.5b-2gpu-PPO-risk-baseline1-v3-cvarlower25-iqn-8,43,0.0951688513159751
295,qwen2.5-1.5b-2gpu-PPO-risk-baseline1-v3-cvarlower25-iqn-8,44,0.1203172132372856
295,qwen2.5-1.5b-2gpu-PPO-risk-baseline1-v1-cvarlower25-iqn,42,0.2246915996074676
295,qwen2.5-1.5b-2gpu-PPO-risk-baseline1-v1-cvarlower25-iqn,43,0.2763134837150574
295,qwen2.5-1.5b-2gpu-PPO-risk-baseline1-v1-cvarlower25-iqn,44,0.3093196153640747
295,qwen2.5-1.5b-2gpu-PPO-risk-baseline1-v3-cvarupper25-iqn-8,42,0.205946072936058
295,qwen2.5-1.5b-2gpu-PPO-risk-baseline1-v3-cvarupper25-iqn-8,43,0.1163349971175193
295,qwen2.5-1.5b-2gpu-PPO-risk-baseline1-v3-cvarupper25-iqn-8,44,0.1433246284723281
295,qwen2.5-1.5b-2gpu-PPO-risk-baseline1-v1-cvarupper25-iqn,42,0.2602150738239288
295,qwen2.5-1.5b-2gpu-PPO-risk-baseline1-v1-cvarupper25-iqn,43,0.2734365165233612
295,qwen2.5-1.5b-2gpu-PPO-risk-baseline1-v1-cvarupper25-iqn,44,0.2930172383785248
295,qwen2.5-1.5b-2gpu-PPO-reweight-baseline1-v1-cvarupper25-iqn-1,42,0.2866679728031158
295,qwen2.5-1.5b-2gpu-PPO-reweight-baseline1-v1-cvarupper25-iqn-1,43,0.3319366574287414
295,qwen2.5-1.5b-2gpu-PPO-reweight-baseline1-v1-cvarupper25-iqn-1,44,0.2695091068744659
295,qwen2.5-1.5b-2gpu-GRPO,42,0.3062272071838379
295,qwen2.5-1.5b-2gpu-GRPO,43,0.3611860275268554
295,qwen2.5-1.5b-2gpu-GRPO,44,0.2879121899604797
295,qwen2.5-1.5b-2gpu-PPO-risk-baseline1-v3-cvarlower25-iqn-1,42,0.2512790858745575
295,qwen2.5-1.5b-2gpu-PPO-risk-baseline1-v3-cvarlower25-iqn-1,43,0.2715985476970672
295,qwen2.5-1.5b-2gpu-PPO-risk-baseline1-v3-cvarlower25-iqn-1,44,0.3292730152606964
295,qwen2.5-1.5b-2gpu-PPO-risk-baseline1-v3-cvarupper25-iqn-1,42,0.2467280179262161
295,qwen2.5-1.5b-2gpu-PPO-risk-baseline1-v3-cvarupper25-iqn-1,43,0.2690030038356781
295,qwen2.5-1.5b-2gpu-PPO-risk-baseline1-v3-cvarupper25-iqn-1,44,0.302592933177948
295,qwen2.5-1.5b-2gpu-PPO-reweight-baseline1-v3-cvarupper25-iqn-8,42,0.1695692688226699
295,qwen2.5-1.5b-2gpu-PPO-reweight-baseline1-v3-cvarupper25-iqn-8,43,0.1014420241117477
295,qwen2.5-1.5b-2gpu-PPO-reweight-baseline1-v3-cvarupper25-iqn-8,44,0.1323605626821518
295,qwen2.5-1.5b-2gpu-PPO-reweight-baseline1-v3-cvarupper25-iqn-1,42,0.2702298164367676
295,qwen2.5-1.5b-2gpu-PPO-reweight-baseline1-v3-cvarupper25-iqn-1,43,0.2688586413860321
295,qwen2.5-1.5b-2gpu-PPO-reweight-baseline1-v3-cvarupper25-iqn-1,44,0.2927208244800567
295,qwen2.5-1.5b-2gpu-PPO-v3-iqn-8,42,0.1287311017513275
295,qwen2.5-1.5b-2gpu-PPO-v3-iqn-8,43,0.1595548689365387
295,qwen2.5-1.5b-2gpu-PPO-v3-iqn-8,42+1,0.144830122590065
295,qwen2.5-1.5b-2gpu-PPO-v2-iqn-8,42,0.1339616775512695
295,qwen2.5-1.5b-2gpu-PPO-v2-iqn-8,43,0.0799591690301895
295,qwen2.5-1.5b-2gpu-PPO,42,0.3132770657539367
295,qwen2.5-1.5b-2gpu-PPO,43,0.231808602809906
295,qwen2.5-1.5b-2gpu-PPO,44,0.2240168303251266
295,qwen2.5-1.5b-2gpu-PPO-C51,42,0.2744923830032348
295,qwen2.5-1.5b-2gpu-PPO-C51,43,0.2615035474300384
295,qwen2.5-1.5b-2gpu-PPO-C51,44,0.2701209783554077
295,qwen2.5-1.5b-2gpu-PPO-QRDQN,42,0.2352643460035324
295,qwen2.5-1.5b-2gpu-PPO-QRDQN,43,0.2511774599552154
295,qwen2.5-1.5b-2gpu-PPO-QRDQN,44,0.2728737592697143
295,qwen2.5-1.5b-2gpu-PPO-iqn,42,0.2268452495336532
295,qwen2.5-1.5b-2gpu-PPO-iqn,43,0.2261607646942138
295,qwen2.5-1.5b-2gpu-PPO-iqn,44,0.3154484629631042
295,qwen2.5-1.5b-2gpu-PPO-distributionalv2-iqn-8-1epoch,42+1,0.266945481300354
295,qwen2.5-1.5b-2gpu-PPO-2,42+1,0.2523510754108429
296,qwen2.5-1.5b-2gpu-PPO-risk-baseline1-v3-cvarlower25-iqn-8,42,0.1101750284433364
296,qwen2.5-1.5b-2gpu-PPO-risk-baseline1-v3-cvarlower25-iqn-8,43,0.0785906016826629
296,qwen2.5-1.5b-2gpu-PPO-risk-baseline1-v3-cvarlower25-iqn-8,44,0.1144749522209167
296,qwen2.5-1.5b-2gpu-PPO-risk-baseline1-v1-cvarlower25-iqn,42,0.2116039842367172
296,qwen2.5-1.5b-2gpu-PPO-risk-baseline1-v1-cvarlower25-iqn,43,0.2463344186544418
296,qwen2.5-1.5b-2gpu-PPO-risk-baseline1-v1-cvarlower25-iqn,44,0.2904591560363769
296,qwen2.5-1.5b-2gpu-PPO-risk-baseline1-v3-cvarupper25-iqn-8,42,0.1768200844526291
296,qwen2.5-1.5b-2gpu-PPO-risk-baseline1-v3-cvarupper25-iqn-8,43,0.0989180132746696
296,qwen2.5-1.5b-2gpu-PPO-risk-baseline1-v3-cvarupper25-iqn-8,44,0.1404177248477935
296,qwen2.5-1.5b-2gpu-PPO-risk-baseline1-v1-cvarupper25-iqn,42,0.2382018715143203
296,qwen2.5-1.5b-2gpu-PPO-risk-baseline1-v1-cvarupper25-iqn,43,0.2489498406648636
296,qwen2.5-1.5b-2gpu-PPO-risk-baseline1-v1-cvarupper25-iqn,44,0.2625003755092621
296,qwen2.5-1.5b-2gpu-PPO-reweight-baseline1-v1-cvarupper25-iqn-1,42,0.2786270380020141
296,qwen2.5-1.5b-2gpu-PPO-reweight-baseline1-v1-cvarupper25-iqn-1,43,0.2830778956413269
296,qwen2.5-1.5b-2gpu-PPO-reweight-baseline1-v1-cvarupper25-iqn-1,44,0.2715657949447632
296,qwen2.5-1.5b-2gpu-GRPO,42,0.2926427721977234
296,qwen2.5-1.5b-2gpu-GRPO,43,0.3006183207035064
296,qwen2.5-1.5b-2gpu-GRPO,44,0.2709273397922516
296,qwen2.5-1.5b-2gpu-PPO-risk-baseline1-v3-cvarlower25-iqn-1,42,0.2312594652175903
